SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,BaseScore,x1,x2,x3,x7,x9,Score
1,0.001889243,68,0,0.075353972,4166.0,8,0,1,0,0.0,707.0,11.0,6.0,-12.0,-51.0,-30.0,631.0
1,0.889171528,31,0,0.219960007,5500.0,17,0,0,0,0.0,707.0,-10.0,-3.0,-12.0,-51.0,-30.0,601.0
1,0.314480345,42,0,0.312349565,5400.0,5,0,2,0,5.0,707.0,2.0,-2.0,-12.0,-51.0,-30.0,614.0
1,0.9999999,64,0,0.167556346,3371.0,5,0,0,0,2.0,707.0,-10.0,6.0,-12.0,-51.0,-30.0,610.0
1,0.359317763,43,0,0.757207132,6000.0,14,0,2,0,3.0,707.0,2.0,-2.0,-12.0,-51.0,-30.0,614.0
1,0.445856019,39,0,0.426799807,6208.0,12,0,1,0,2.0,707.0,2.0,-2.0,-12.0,-51.0,-30.0,614.0
1,0.069857216,51,0,0.072291084,12504.0,6,0,0,0,1.0,707.0,10.0,-1.0,-12.0,-51.0,-30.0,623.0
1,0.095520479,43,0,0.344247047,10750.0,7,0,2,0,3.0,707.0,10.0,-2.0,-12.0,-51.0,-30.0,622.0
1,0.074785043,53,0,0.132213557,8334.0,5,0,1,0,2.0,707.0,10.0,1.0,-12.0,-51.0,-30.0,625.0
1,0.028534701,53,0,0.321769429,6600.0,8,0,1,0,0.0,707.0,11.0,1.0,-12.0,-51.0,-30.0,626.0
1,0.035262736,64,0,0.679288848,4330.0,15,0,1,0,0.0,707.0,10.0,6.0,-12.0,-51.0,-30.0,630.0
1,0.079510333,59,0,0.187808698,8300.0,4,0,1,0,0.0,707.0,10.0,3.0,-12.0,-51.0,-30.0,627.0
1,0.00716537,56,0,0.699550075,6000.0,11,0,2,0,0.0,707.0,11.0,1.0,-12.0,-51.0,-30.0,626.0
1,0.0,73,1,0.0,4265.0,3,1,0,0,0.0,707.0,11.0,7.0,-24.0,-71.0,-30.0,600.0
1,0.806387226,32,0,0.063688213,4207.0,3,0,0,0,3.0,707.0,-10.0,-3.0,-12.0,-51.0,-30.0,601.0
1,0.047254721,57,0,0.265837479,6029.0,17,0,1,0,0.0,707.0,10.0,1.0,-12.0,-51.0,-30.0,625.0
1,0.9999999,26,1,0.215653622,1200.0,1,0,0,0,0.0,707.0,-10.0,-3.0,-24.0,-51.0,-30.0,589.0
1,0.042416029,28,0,0.005560433,6833.0,7,0,0,0,0.0,707.0,10.0,-3.0,-12.0,-51.0,-30.0,621.0
1,0.025325105,64,0,0.194451387,4000.0,10,0,0,0,2.0,707.0,11.0,6.0,-12.0,-51.0,-30.0,631.0
1,0.757539204,31,0,0.142831796,5635.0,8,0,0,0,0.0,707.0,-10.0,-3.0,-12.0,-51.0,-30.0,601.0
0,0.230330056,51,0,0.229885057,2000.0,7,0,0,0,3.0,707.0,2.0,-1.0,-12.0,-51.0,-30.0,615.0
0,0.055463838,56,2,0.136095989,9000.0,22,0,1,0,0.0,707.0,10.0,1.0,-24.0,-51.0,-30.0,613.0
1,0.0,69,0,0.571909821,3858.0,5,1,2,0,1.0,707.0,11.0,6.0,-12.0,-71.0,-30.0,611.0
1,0.301566145,62,1,0.251054612,8770.0,10,0,1,0,1.0,707.0,2.0,3.0,-24.0,-51.0,-30.0,607.0
1,0.048015,59,1,0.263739891,6058.0,10,0,1,0,0.0,707.0,10.0,3.0,-24.0,-51.0,-30.0,615.0
1,0.075068308,45,0,0.362662477,7000.0,8,0,1,0,3.0,707.0,10.0,-1.0,-12.0,-51.0,-30.0,623.0
1,0.029978927,43,0,0.546010826,4248.0,4,0,2,0,0.0,707.0,11.0,-2.0,-12.0,-51.0,-30.0,623.0
1,0.024103766,88,0,0.170707323,4000.0,7,0,0,0,0.0,707.0,11.0,7.0,-12.0,-51.0,-30.0,632.0
1,0.952996475,51,0,0.052202888,2700.0,3,1,0,0,0.0,707.0,-10.0,-1.0,-12.0,-71.0,-30.0,583.0
1,0.0,34,0,0.229684352,1488.0,1,0,0,0,1.0,707.0,11.0,-2.0,-12.0,-51.0,-30.0,623.0
1,0.018265099,55,0,0.012643379,7671.0,6,0,1,0,0.0,707.0,11.0,1.0,-12.0,-51.0,-30.0,626.0
1,0.9999999,33,4,0.748319328,2379.0,6,1,0,1,1.0,707.0,-10.0,-2.0,-34.0,-71.0,-44.0,546.0
1,0.0,70,0,0.0,5319.0,4,0,0,0,,707.0,11.0,7.0,-12.0,-51.0,-30.0,632.0
1,0.28061591,41,0,0.255095332,6083.0,4,0,0,0,1.0,707.0,2.0,-2.0,-12.0,-51.0,-30.0,614.0
1,0.156793728,24,0,0.051930759,2252.0,1,0,0,0,1.0,707.0,10.0,-3.0,-12.0,-51.0,-30.0,621.0
1,0.920510918,43,0,0.584566596,6621.0,8,0,2,0,3.0,707.0,-10.0,-2.0,-12.0,-51.0,-30.0,602.0
1,0.0,58,1,0.202184814,5583.0,7,0,2,0,0.0,707.0,11.0,3.0,-24.0,-51.0,-30.0,616.0
1,0.0,83,0,0.128260443,5098.0,7,0,1,0,0.0,707.0,11.0,7.0,-12.0,-51.0,-30.0,632.0
1,0.033560402,50,0,0.863412101,3850.0,10,0,3,1,1.0,707.0,10.0,-1.0,-12.0,-51.0,-44.0,609.0
1,0.325831361,72,0,0.620641562,3584.0,23,0,1,0,0.0,707.0,2.0,7.0,-12.0,-51.0,-30.0,623.0
1,0.9999999,29,0,0.060193981,10000.0,3,0,0,0,0.0,707.0,-10.0,-3.0,-12.0,-51.0,-30.0,601.0
1,0.530154215,45,0,0.255048409,7229.0,4,0,2,0,2.0,707.0,2.0,-1.0,-12.0,-51.0,-30.0,615.0
1,0.001075795,53,0,0.269277846,2450.0,8,0,0,0,0.0,707.0,11.0,1.0,-12.0,-51.0,-30.0,626.0
0,0.9999999,36,4,0.913675602,2200.0,10,1,1,7,1.0,707.0,-10.0,-2.0,-34.0,-71.0,-45.0,545.0
1,0.042664296,52,1,0.208700544,5332.0,6,0,1,0,1.0,707.0,10.0,-1.0,-24.0,-51.0,-30.0,611.0
1,0.230408926,31,1,0.014631967,8952.0,2,0,0,0,2.0,707.0,2.0,-3.0,-24.0,-51.0,-30.0,601.0
1,0.028371993,68,0,0.625395767,6000.0,4,0,2,0,0.0,707.0,11.0,6.0,-12.0,-51.0,-30.0,631.0
1,0.02709729,46,0,0.361374258,7916.0,10,0,2,0,0.0,707.0,11.0,-1.0,-12.0,-51.0,-30.0,624.0
1,0.9999999,37,0,0.16655563,1500.0,4,0,0,0,0.0,707.0,-10.0,-2.0,-12.0,-51.0,-30.0,602.0
1,0.9999999,26,0,0.599500416,1200.0,2,0,1,0,1.0,707.0,-10.0,-3.0,-12.0,-51.0,-30.0,601.0
1,0.048916596,56,0,0.01489851,10000.0,14,0,0,0,1.0,707.0,10.0,1.0,-12.0,-51.0,-30.0,625.0
1,0.043294693,81,0,0.010996335,3000.0,3,0,0,0,0.0,707.0,10.0,7.0,-12.0,-51.0,-30.0,631.0
1,0.093745395,44,0,0.407718456,5000.0,3,0,1,0,0.0,707.0,10.0,-2.0,-12.0,-51.0,-30.0,622.0
1,0.111596368,64,0,0.005271769,5500.0,2,0,0,0,0.0,707.0,10.0,6.0,-12.0,-51.0,-30.0,630.0
1,0.979596179,35,0,0.829792552,4000.0,6,0,1,0,4.0,707.0,-10.0,-2.0,-12.0,-51.0,-30.0,602.0
1,0.650069986,60,0,0.127399651,4583.0,2,0,0,0,0.0,707.0,-10.0,3.0,-12.0,-51.0,-30.0,607.0
1,0.016911237,57,0,0.289694707,7500.0,10,0,1,0,0.0,707.0,11.0,1.0,-12.0,-51.0,-30.0,626.0
1,0.315653406,47,0,0.310603658,9458.0,7,0,1,0,0.0,707.0,2.0,-1.0,-12.0,-51.0,-30.0,615.0
1,0.328610329,32,0,0.159806699,6000.0,8,0,0,0,1.0,707.0,2.0,-3.0,-12.0,-51.0,-30.0,613.0
1,0.085883243,54,0,0.222787842,6678.0,12,0,1,0,0.0,707.0,10.0,1.0,-12.0,-51.0,-30.0,625.0
1,0.0,85,0,0.0,5311.0,1,0,0,0,,707.0,11.0,7.0,-12.0,-51.0,-30.0,632.0
0,0.28992259,43,0,0.12815338,5945.0,13,0,0,0,5.0,707.0,2.0,-2.0,-12.0,-51.0,-30.0,614.0
1,0.9999999,51,0,0.294885287,4750.0,3,0,1,0,0.0,707.0,-10.0,-1.0,-12.0,-51.0,-30.0,603.0
1,0.103322417,43,0,0.481754386,5699.0,12,0,3,0,0.0,707.0,10.0,-2.0,-12.0,-51.0,-30.0,622.0
1,0.662838185,65,0,0.629761016,5355.0,17,0,1,0,0.0,707.0,-10.0,6.0,-12.0,-51.0,-30.0,610.0
1,0.025167538,33,0,0.160262418,3200.0,8,0,1,0,0.0,707.0,11.0,-2.0,-12.0,-51.0,-30.0,623.0
1,0.049977849,42,0,0.401728844,4395.0,9,0,1,0,3.0,707.0,10.0,-2.0,-12.0,-51.0,-30.0,622.0
1,0.283385838,31,0,0.145888594,4900.0,7,0,0,0,0.0,707.0,2.0,-3.0,-12.0,-51.0,-30.0,613.0
1,0.416230422,68,0,0.278052491,5257.0,7,0,1,0,1.0,707.0,2.0,6.0,-12.0,-51.0,-30.0,622.0
1,0.006276966,52,0,0.007915018,4800.0,10,0,0,0,0.0,707.0,11.0,-1.0,-12.0,-51.0,-30.0,624.0
1,0.948796046,64,0,0.23890148,7500.0,11,0,1,0,1.0,707.0,-10.0,6.0,-12.0,-51.0,-30.0,610.0
1,0.9999999,57,1,0.122238586,4073.0,1,1,0,0,1.0,707.0,-10.0,1.0,-24.0,-71.0,-30.0,573.0
1,0.093910665,72,0,0.019320453,3001.0,4,0,0,0,0.0,707.0,10.0,7.0,-12.0,-51.0,-30.0,631.0
1,0.0,67,0,0.44403183,1884.0,7,0,1,0,0.0,707.0,11.0,6.0,-12.0,-51.0,-30.0,631.0
1,0.281356276,81,0,0.365745479,2930.0,8,0,2,0,0.0,707.0,2.0,7.0,-12.0,-51.0,-30.0,623.0
1,0.011459771,81,0,0.210526316,2906.0,7,0,1,0,0.0,707.0,11.0,7.0,-12.0,-51.0,-30.0,632.0
1,0.705976718,63,0,0.212932941,33000.0,12,0,2,0,1.0,707.0,-10.0,6.0,-12.0,-51.0,-30.0,610.0
1,0.009179052,59,0,0.451935438,7000.0,6,0,2,0,0.0,707.0,11.0,3.0,-12.0,-51.0,-30.0,628.0
1,0.099190081,41,0,0.4452,4999.0,7,0,2,0,0.0,707.0,10.0,-2.0,-12.0,-51.0,-30.0,622.0
1,0.492149447,64,2,0.406282008,8786.0,16,0,2,0,0.0,707.0,2.0,6.0,-24.0,-51.0,-30.0,610.0
1,0.900397385,39,2,0.377442578,8750.0,7,0,2,0,0.0,707.0,-10.0,-2.0,-24.0,-51.0,-30.0,590.0
1,0.033164228,41,0,0.238095238,8000.0,9,0,1,0,1.0,707.0,10.0,-2.0,-12.0,-51.0,-30.0,622.0
1,0.548180344,55,0,0.369810415,4166.0,8,0,1,0,1.0,707.0,-10.0,1.0,-12.0,-51.0,-30.0,605.0
1,0.042858656,59,1,0.437979485,11600.0,14,0,2,0,3.0,707.0,10.0,3.0,-24.0,-51.0,-30.0,615.0
1,0.9999999,29,0,0.023809524,2099.0,1,2,0,1,0.0,707.0,-10.0,-3.0,-12.0,-71.0,-44.0,567.0
1,0.9999999,60,0,0.0,4200.0,0,0,0,0,0.0,707.0,-10.0,3.0,-12.0,-51.0,-30.0,607.0
1,0.921527546,62,3,0.737161036,6600.0,16,0,3,0,0.0,707.0,-10.0,3.0,-34.0,-51.0,-30.0,585.0
0,0.542812768,47,0,0.706597613,4440.0,10,0,1,0,3.0,707.0,-10.0,-1.0,-12.0,-51.0,-30.0,603.0
1,0.028994201,60,1,0.003244496,4314.0,3,0,0,0,0.0,707.0,11.0,3.0,-24.0,-51.0,-30.0,616.0
1,0.9999999,25,0,0.0,4000.0,0,0,0,0,0.0,707.0,-10.0,-3.0,-12.0,-51.0,-30.0,601.0
1,0.508883932,43,0,0.641173919,6916.0,8,0,1,0,0.0,707.0,2.0,-2.0,-12.0,-51.0,-30.0,614.0
1,0.48016887,40,0,0.498136646,4829.0,6,0,2,1,2.0,707.0,2.0,-2.0,-12.0,-51.0,-44.0,600.0
1,0.028208113,62,0,0.009029345,3100.0,6,0,0,0,0.0,707.0,11.0,3.0,-12.0,-51.0,-30.0,628.0
1,0.983602186,28,0,0.355932203,2300.0,3,0,0,0,1.0,707.0,-10.0,-3.0,-12.0,-51.0,-30.0,601.0
1,0.000449989,91,0,0.000378692,7921.0,7,0,0,0,0.0,707.0,11.0,7.0,-12.0,-51.0,-30.0,632.0
1,0.014350743,45,1,0.638292123,7400.0,12,0,2,0,0.0,707.0,11.0,-1.0,-24.0,-51.0,-30.0,612.0
1,0.165330645,63,0,0.281545528,3700.0,7,0,1,0,2.0,707.0,2.0,6.0,-12.0,-51.0,-30.0,622.0
1,0.704673531,57,1,0.36357026,5500.0,11,0,1,1,0.0,707.0,-10.0,1.0,-24.0,-51.0,-44.0,579.0
1,0.368605471,49,0,0.654426468,5500.0,13,0,1,0,2.0,707.0,2.0,-1.0,-12.0,-51.0,-30.0,615.0
1,0.9999999,36,0,0.0,5311.0,0,0,0,0,0.0,707.0,-10.0,-2.0,-12.0,-51.0,-30.0,602.0
1,0.064243336,49,0,0.229766315,14035.0,15,0,2,0,3.0,707.0,10.0,-1.0,-12.0,-51.0,-30.0,623.0
1,0.016861692,48,0,0.425821711,12260.0,12,0,5,0,4.0,707.0,11.0,-1.0,-12.0,-51.0,-30.0,624.0
1,0.396171129,71,0,0.367310012,3315.0,19,0,0,0,0.0,707.0,2.0,7.0,-12.0,-51.0,-30.0,623.0
1,0.119694434,39,0,0.041525684,3250.0,13,0,0,0,1.0,707.0,10.0,-2.0,-12.0,-51.0,-30.0,622.0
1,0.003780054,71,0,0.120461095,6939.0,4,0,0,0,1.0,707.0,11.0,7.0,-12.0,-51.0,-30.0,632.0
1,0.095148078,63,0,0.325061358,11000.0,12,0,1,0,0.0,707.0,10.0,6.0,-12.0,-51.0,-30.0,630.0
1,0.013625775,53,1,0.733125972,6429.0,10,0,1,0,0.0,707.0,11.0,1.0,-24.0,-51.0,-30.0,614.0
1,0.093899779,84,0,0.037792442,5000.0,8,0,0,0,0.0,707.0,10.0,7.0,-12.0,-51.0,-30.0,631.0
1,0.72170145,68,0,0.720426782,6466.0,20,0,1,0,0.0,707.0,-10.0,6.0,-12.0,-51.0,-30.0,610.0
1,4.27e-05,53,0,0.215078107,8833.0,10,0,1,0,0.0,707.0,11.0,1.0,-12.0,-51.0,-30.0,626.0
1,0.200630982,28,0,0.503374156,4000.0,3,0,1,0,2.0,707.0,2.0,-3.0,-12.0,-51.0,-30.0,613.0
1,0.012166482,77,0,0.187521426,5833.0,8,0,1,0,0.0,707.0,11.0,7.0,-12.0,-51.0,-30.0,632.0
1,0.235765604,61,0,0.34510837,8350.0,8,0,1,0,0.0,707.0,2.0,3.0,-12.0,-51.0,-30.0,619.0
1,0.009127364,55,0,0.475078699,7623.0,9,0,1,0,0.0,707.0,11.0,1.0,-12.0,-51.0,-30.0,626.0
1,0.867002481,28,0,0.431609013,3150.0,7,0,0,0,1.0,707.0,-10.0,-3.0,-12.0,-51.0,-30.0,601.0
1,0.0,59,0,0.111305543,16000.0,5,0,2,0,0.0,707.0,11.0,3.0,-12.0,-51.0,-30.0,628.0
0,0.419681621,31,0,0.03824044,4000.0,5,0,0,1,2.0,707.0,2.0,-3.0,-12.0,-51.0,-44.0,599.0
1,0.344952351,43,2,0.464053595,10000.0,9,0,2,0,1.0,707.0,2.0,-2.0,-24.0,-51.0,-30.0,602.0
1,0.701484501,60,0,0.096361569,10553.0,2,0,1,0,1.0,707.0,-10.0,3.0,-12.0,-51.0,-30.0,607.0
1,0.0,24,0,0.0,2000.0,2,0,0,0,0.0,707.0,11.0,-3.0,-12.0,-51.0,-30.0,622.0
1,0.001360421,33,0,0.0,7500.0,4,0,0,0,0.0,707.0,11.0,-2.0,-12.0,-51.0,-30.0,623.0
0,0.5980755,29,1,0.147327249,2300.0,5,1,0,0,2.0,707.0,-10.0,-3.0,-24.0,-71.0,-30.0,569.0
1,0.0,56,0,0.315498392,7774.0,6,0,2,0,2.0,707.0,11.0,1.0,-12.0,-51.0,-30.0,626.0
1,0.412814896,45,0,0.304839349,10083.0,8,0,1,0,3.0,707.0,2.0,-1.0,-12.0,-51.0,-30.0,615.0
1,0.269415742,58,1,0.102214465,9166.0,4,0,0,1,1.0,707.0,2.0,3.0,-24.0,-51.0,-44.0,593.0
1,0.0,45,0,0.071952428,5044.0,3,0,0,0,0.0,707.0,11.0,-1.0,-12.0,-51.0,-30.0,624.0
1,0.005267736,69,0,0.001523664,10500.0,17,0,0,0,0.0,707.0,11.0,6.0,-12.0,-51.0,-30.0,631.0
1,0.097451274,59,0,0.592566119,1398.0,4,0,1,0,0.0,707.0,10.0,3.0,-12.0,-51.0,-30.0,627.0
1,0.016259606,64,0,0.002003052,10483.0,5,0,0,0,1.0,707.0,11.0,6.0,-12.0,-51.0,-30.0,631.0
1,0.212622004,47,1,0.259130898,3750.0,13,0,0,0,0.0,707.0,2.0,-1.0,-24.0,-51.0,-30.0,603.0
1,0.217267086,53,0,0.173495755,2708.0,9,0,0,0,0.0,707.0,2.0,1.0,-12.0,-51.0,-30.0,617.0
1,0.466954783,48,0,0.285349308,11350.0,10,0,1,0,1.0,707.0,2.0,-1.0,-12.0,-51.0,-30.0,615.0
1,0.059858599,56,0,0.331560472,9400.0,11,0,3,0,0.0,707.0,10.0,1.0,-12.0,-51.0,-30.0,625.0
1,0.907443702,49,0,0.197609638,21000.0,12,1,3,0,1.0,707.0,-10.0,-1.0,-12.0,-71.0,-30.0,583.0
1,0.033635231,43,0,0.170817807,5098.0,5,0,1,0,2.0,707.0,10.0,-2.0,-12.0,-51.0,-30.0,622.0
1,0.034470611,44,0,0.494643622,7000.0,6,0,2,0,5.0,707.0,10.0,-2.0,-12.0,-51.0,-30.0,622.0
1,0.288571342,56,0,0.58771871,14916.0,13,0,2,0,0.0,707.0,2.0,1.0,-12.0,-51.0,-30.0,617.0
1,0.695774971,50,0,0.625855072,8624.0,16,0,1,0,2.0,707.0,-10.0,-1.0,-12.0,-51.0,-30.0,603.0
1,0.011503806,80,1,0.528687894,6500.0,17,0,1,0,0.0,707.0,11.0,7.0,-24.0,-51.0,-30.0,620.0
1,0.9999999,29,0,0.07158981,3100.0,2,0,0,0,0.0,707.0,-10.0,-3.0,-12.0,-51.0,-30.0,601.0
1,0.0,70,0,0.160493827,9800.0,10,0,0,0,0.0,707.0,11.0,7.0,-12.0,-51.0,-30.0,632.0
1,0.869420386,27,0,0.01875,2079.0,1,0,0,0,0.0,707.0,-10.0,-3.0,-12.0,-51.0,-30.0,601.0
1,0.186823379,44,0,0.397247383,8500.0,9,0,1,0,2.0,707.0,2.0,-2.0,-12.0,-51.0,-30.0,614.0
1,0.004554564,59,0,0.393911007,6404.0,10,0,2,0,1.0,707.0,11.0,3.0,-12.0,-51.0,-30.0,628.0
1,0.0,28,0,0.187637162,2733.0,7,0,0,0,0.0,707.0,11.0,-3.0,-12.0,-51.0,-30.0,622.0
0,0.9999999,35,1,0.355086372,2083.0,10,0,0,0,2.0,707.0,-10.0,-2.0,-24.0,-51.0,-30.0,590.0
1,0.9999999,50,0,0.566972077,4583.0,10,0,2,0,3.0,707.0,-10.0,-1.0,-12.0,-51.0,-30.0,603.0
1,0.0,38,0,0.251762595,7800.0,7,0,2,0,3.0,707.0,11.0,-2.0,-12.0,-51.0,-30.0,623.0
1,0.046227586,67,0,0.0109978,5000.0,7,0,0,0,0.0,707.0,10.0,6.0,-12.0,-51.0,-30.0,630.0
0,0.397262427,42,0,0.39507453,7714.0,14,0,1,0,4.0,707.0,2.0,-2.0,-12.0,-51.0,-30.0,614.0
1,0.415510695,40,0,0.469406711,8612.0,6,0,2,0,0.0,707.0,2.0,-2.0,-12.0,-51.0,-30.0,614.0
1,0.002725502,62,0,0.312421895,4000.0,10,0,1,0,0.0,707.0,11.0,3.0,-12.0,-51.0,-30.0,628.0
1,0.9999999,28,0,0.0,4888.0,0,3,0,0,0.0,707.0,-10.0,-3.0,-12.0,-87.0,-30.0,565.0
1,0.294675233,38,0,0.427252798,8666.0,6,0,1,0,1.0,707.0,2.0,-2.0,-12.0,-51.0,-30.0,614.0
1,0.162607658,32,0,0.328675238,3577.0,7,0,1,0,0.0,707.0,2.0,-3.0,-12.0,-51.0,-30.0,613.0
1,0.006424048,55,1,0.317707176,4500.0,14,0,2,0,0.0,707.0,11.0,1.0,-24.0,-51.0,-30.0,614.0
1,0.025779974,64,0,0.201215154,8393.0,5,0,1,0,0.0,707.0,11.0,6.0,-12.0,-51.0,-30.0,631.0
1,0.004052103,74,0,0.003237992,1852.0,5,0,0,0,1.0,707.0,11.0,7.0,-12.0,-51.0,-30.0,632.0
0,0.066886412,39,1,0.191606163,5646.0,7,0,1,0,3.0,707.0,10.0,-2.0,-24.0,-51.0,-30.0,610.0
1,0.565164282,44,1,0.815925728,5600.0,9,0,1,0,0.0,707.0,-10.0,-2.0,-24.0,-51.0,-30.0,590.0
1,0.339724974,72,0,0.42476754,4731.0,12,0,1,0,1.0,707.0,2.0,7.0,-12.0,-51.0,-30.0,623.0
1,0.056984519,64,0,0.009330223,3000.0,2,0,0,0,0.0,707.0,10.0,6.0,-12.0,-51.0,-30.0,630.0
1,0.9999999,56,0,0.195019291,2850.0,2,2,0,2,1.0,707.0,-10.0,1.0,-12.0,-71.0,-44.0,571.0
1,0.587309776,58,0,0.365770596,13800.0,17,0,2,0,0.0,707.0,-10.0,3.0,-12.0,-51.0,-30.0,607.0
1,0.012998375,61,0,0.087228193,4000.0,2,0,0,0,1.0,707.0,11.0,3.0,-12.0,-51.0,-30.0,628.0
1,0.022846024,67,0,0.075768614,6862.0,7,0,1,0,0.0,707.0,11.0,6.0,-12.0,-51.0,-30.0,631.0
0,0.176183485,53,0,0.934536638,3711.0,10,0,2,0,2.0,707.0,2.0,1.0,-12.0,-51.0,-30.0,617.0
1,0.079269845,32,0,0.365817681,10168.0,10,0,2,0,0.0,707.0,10.0,-3.0,-12.0,-51.0,-30.0,621.0
1,0.09395889,40,0,0.303539292,5000.0,12,0,1,0,3.0,707.0,10.0,-2.0,-12.0,-51.0,-30.0,622.0
1,0.9999999,36,1,0.189595738,3190.0,2,1,0,0,0.0,707.0,-10.0,-2.0,-24.0,-71.0,-30.0,570.0
1,0.610778443,53,1,0.130115985,7500.0,2,0,1,0,0.0,707.0,-10.0,1.0,-24.0,-51.0,-30.0,593.0
1,0.007930722,80,0,0.223203906,4300.0,9,0,1,0,1.0,707.0,11.0,7.0,-12.0,-51.0,-30.0,632.0
1,0.828658302,50,0,0.48774316,6322.0,9,0,1,0,2.0,707.0,-10.0,-1.0,-12.0,-51.0,-30.0,603.0
1,0.028690408,48,0,0.440568789,8227.0,12,0,1,0,3.0,707.0,11.0,-1.0,-12.0,-51.0,-30.0,624.0
1,0.933030722,46,0,0.293286835,5734.0,4,0,1,0,1.0,707.0,-10.0,-1.0,-12.0,-51.0,-30.0,603.0
0,0.16339692,84,0,0.194801485,3500.0,20,0,1,0,0.0,707.0,2.0,7.0,-12.0,-51.0,-30.0,623.0
1,0.604071987,42,0,0.388257879,6250.0,3,0,1,0,2.0,707.0,-10.0,-2.0,-12.0,-51.0,-30.0,602.0
1,0.090144422,64,0,0.246376812,2000.0,5,0,0,0,0.0,707.0,10.0,6.0,-12.0,-51.0,-30.0,630.0
1,0.9999999,35,0,0.336052789,8334.0,2,0,2,0,2.0,707.0,-10.0,-2.0,-12.0,-51.0,-30.0,602.0
1,0.040301388,54,0,0.016994335,3000.0,4,0,0,0,0.0,707.0,10.0,1.0,-12.0,-51.0,-30.0,625.0
1,0.0,50,0,0.121813829,7100.0,7,0,1,0,1.0,707.0,11.0,-1.0,-12.0,-51.0,-30.0,624.0
1,0.047798088,48,0,0.085745926,6320.0,4,0,0,0,1.0,707.0,10.0,-1.0,-12.0,-51.0,-30.0,623.0
1,0.051970611,42,0,0.368652814,7266.0,8,0,3,0,3.0,707.0,10.0,-2.0,-12.0,-51.0,-30.0,622.0
1,0.511963078,53,1,0.354699505,9500.0,13,0,2,0,2.0,707.0,2.0,1.0,-24.0,-51.0,-30.0,605.0
1,0.569571738,37,0,0.27366216,5250.0,4,0,1,0,2.0,707.0,-10.0,-2.0,-12.0,-51.0,-30.0,602.0
1,0.111808753,53,0,0.249089351,9333.0,4,0,2,0,0.0,707.0,10.0,1.0,-12.0,-51.0,-30.0,625.0
1,0.041753414,60,0,0.110391188,12346.0,5,0,1,0,1.0,707.0,10.0,3.0,-12.0,-51.0,-30.0,627.0
1,0.126025177,49,0,0.199436415,11000.0,10,0,1,0,2.0,707.0,10.0,-1.0,-12.0,-51.0,-30.0,623.0
0,0.599975053,59,2,0.412090448,6500.0,18,2,0,0,0.0,707.0,-10.0,3.0,-24.0,-71.0,-30.0,575.0
1,0.601036131,37,0,0.690267292,4900.0,12,0,1,0,2.0,707.0,-10.0,-2.0,-12.0,-51.0,-30.0,602.0
1,0.028540265,31,0,0.286839145,5333.0,7,0,2,0,0.0,707.0,11.0,-3.0,-12.0,-51.0,-30.0,622.0
1,0.0,52,0,0.066214865,9000.0,5,0,0,0,0.0,707.0,11.0,-1.0,-12.0,-51.0,-30.0,624.0
1,0.89148852,44,0,0.443365234,7000.0,7,0,2,0,4.0,707.0,-10.0,-2.0,-12.0,-51.0,-30.0,602.0
1,0.101432192,49,0,0.300265641,10916.0,15,0,2,0,0.0,707.0,10.0,-1.0,-12.0,-51.0,-30.0,623.0
1,0.44876895,40,0,0.165166967,5000.0,8,0,0,0,0.0,707.0,2.0,-2.0,-12.0,-51.0,-30.0,614.0
1,0.446105629,63,1,0.489926877,6700.0,15,0,1,0,0.0,707.0,2.0,6.0,-24.0,-51.0,-30.0,610.0
1,0.042226159,62,0,0.570714643,2000.0,8,0,1,0,0.0,707.0,10.0,3.0,-12.0,-51.0,-30.0,627.0
1,0.0,81,0,0.061901723,4700.0,13,0,0,0,0.0,707.0,11.0,7.0,-12.0,-51.0,-30.0,632.0
1,0.488656994,58,0,0.98980592,5100.0,20,0,3,0,0.0,707.0,2.0,3.0,-12.0,-51.0,-30.0,619.0
1,0.859237817,42,0,0.651317782,3300.0,9,0,1,0,1.0,707.0,-10.0,-2.0,-12.0,-51.0,-30.0,602.0
1,0.415903777,35,0,0.314900154,3254.0,7,0,1,0,0.0,707.0,2.0,-2.0,-12.0,-51.0,-30.0,614.0
0,0.098532359,46,0,0.091918883,9812.0,6,0,0,0,0.0,707.0,10.0,-1.0,-12.0,-51.0,-30.0,623.0
1,0.332863091,47,0,0.463180158,5200.0,9,0,1,0,2.0,707.0,2.0,-1.0,-12.0,-51.0,-30.0,615.0
1,0.058185115,63,0,0.224016984,10833.0,7,0,2,0,0.0,707.0,10.0,6.0,-12.0,-51.0,-30.0,630.0
1,0.005698322,48,0,0.203910821,13500.0,8,0,1,0,2.0,707.0,11.0,-1.0,-12.0,-51.0,-30.0,624.0
1,0.264675199,60,0,0.282929268,4000.0,16,0,0,0,1.0,707.0,2.0,3.0,-12.0,-51.0,-30.0,619.0
1,0.9999999,41,0,0.37784886,2500.0,2,0,1,0,5.0,707.0,-10.0,-2.0,-12.0,-51.0,-30.0,602.0
